ID,qrCode,location,year,TP1PRCPT,TP2PRCPT,TP3PRCPT,TP4PRCPT,TP5PRCPT,TP6PRCPT,CECPH7,CLAY,ECEC,NITKJD,ORGC,PHAQ,SAND,SILT,TCEQ,TOTC,WG0006,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,block,row,range,plotNumber,genotype,plantingDate,totalStandCount,daysToAnthesis,GDDToAnthesis,yieldPerAcre,Red_mean_TP1,Red_median_TP1,Red_sum_TP1,Green_mean_TP1,Green_median_TP1,Green_sum_TP1,Blue_mean_TP1,Blue_median_TP1,Blue_sum_TP1,GLI_mean_TP1,NGRDI_mean_TP1,NDVI_mean_TP1,GNDVI_mean_TP1,SAVI_mean_TP1,NDRE_mean_TP1,RedEdge_mean_TP1,RedEdge_median_TP1,RedEdge_sum_TP1,DeepBlue_mean_TP1,DeepBlue_median_TP1,DeepBlue_sum_TP1,Nir_mean_TP1,Nir_median_TP1,Nir_sum_TP1,Red_mean_TP2,Red_median_TP2,Red_sum_TP2,Green_mean_TP2,Green_median_TP2,Green_sum_TP2,Blue_mean_TP2,Blue_median_TP2,Blue_sum_TP2,GLI_mean_TP2,NGRDI_mean_TP2,NDVI_mean_TP2,GNDVI_mean_TP2,SAVI_mean_TP2,NDRE_mean_TP2,RedEdge_mean_TP2,RedEdge_median_TP2,RedEdge_sum_TP2,DeepBlue_mean_TP2,DeepBlue_median_TP2,DeepBlue_sum_TP2,Nir_mean_TP2,Nir_median_TP2,Nir_sum_TP2,Red_mean_TP3,Red_median_TP3,Red_sum_TP3,Green_mean_TP3,Green_median_TP3,Green_sum_TP3,Blue_mean_TP3,Blue_median_TP3,Blue_sum_TP3,GLI_mean_TP3,NGRDI_mean_TP3,NDVI_mean_TP3,GNDVI_mean_TP3,SAVI_mean_TP3,NDRE_mean_TP3,RedEdge_mean_TP3,RedEdge_median_TP3,RedEdge_sum_TP3,DeepBlue_mean_TP3,DeepBlue_median_TP3,DeepBlue_sum_TP3,Nir_mean_TP3,Nir_median_TP3,Nir_sum_TP3,Red_mean_TP4,Red_median_TP4,Red_sum_TP4,Green_mean_TP4,Green_median_TP4,Green_sum_TP4,Blue_mean_TP4,Blue_median_TP4,Blue_sum_TP4,GLI_mean_TP4,NGRDI_mean_TP4,NDVI_mean_TP4,GNDVI_mean_TP4,SAVI_mean_TP4,NDRE_mean_TP4,RedEdge_mean_TP4,RedEdge_median_TP4,RedEdge_sum_TP4,DeepBlue_mean_TP4,DeepBlue_median_TP4,DeepBlue_sum_TP4,Nir_mean_TP4,Nir_median_TP4,Nir_sum_TP4,Red_mean_TP5,Red_median_TP5,Red_sum_TP5,Green_mean_TP5,Green_median_TP5,Green_sum_TP5,Blue_mean_TP5,Blue_median_TP5,Blue_sum_TP5,GLI_mean_TP5,NGRDI_mean_TP5,NDVI_mean_TP5,GNDVI_mean_TP5,SAVI_mean_TP5,NDRE_mean_TP5,RedEdge_mean_TP5,RedEdge_median_TP5,RedEdge_sum_TP5,DeepBlue_mean_TP5,DeepBlue_median_TP5,DeepBlue_sum_TP5,Nir_mean_TP5,Nir_median_TP5,Nir_sum_TP5,Red_mean_TP6,Red_median_TP6,Red_sum_TP6,Green_mean_TP6,Green_median_TP6,Green_sum_TP6,Blue_mean_TP6,Blue_median_TP6,Blue_sum_TP6,GLI_mean_TP6,NGRDI_mean_TP6,NDVI_mean_TP6,GNDVI_mean_TP6,SAVI_mean_TP6,NDRE_mean_TP6,RedEdge_mean_TP6,RedEdge_median_TP6,RedEdge_sum_TP6,DeepBlue_mean_TP6,DeepBlue_median_TP6,DeepBlue_sum_TP6,Nir_mean_TP6,Nir_median_TP6,Nir_sum_TP6
153,23-A-1746058,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,31,33,1746058,LH195 X LH185,5/19/2023,NA,NA,NA,NA,419.345,413.5,83869,648.795,648.5,129759,441.46,439.5,88292,0.210090069,-0.228730389,0.839022158,0.760392642,1.258410995,0.346062292,2312.49,2303.5,462498,537.43,536,107486,4766.655,4721.5,953331,374.355,383,74871,546.97,565.5,109394,385.04,391,77008,0.203293912,-0.233431236,0.852370521,0.786145108,1.27841795,0.388068074,1967.06,2007.5,393412,440.6,442.5,88120,4462.545,4537,892509,601.17,588.5,120234,769.205,779.5,153841,623.53,620.5,124706,0.120131582,-0.138948777,0.747828696,0.684779394,1.12162044,0.31576333,2133.685,2185,426737,691.665,688,138333,4109.58,4179.5,821916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,23-A-1746059,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,37,28,1746059,LH195 X PHZ51,5/19/2023,NA,NA,NA,NA,390.405,383.5,78081,642.57,641.5,128514,433.625,432,86725,0.224378672,-0.255922484,0.856736506,0.773119082,1.284984735,0.357940817,2365.32,2385,473064,517.84,515.5,103568,5006.24,5056.5,1001248,355.91,363.5,71182,508.065,515,101613,369.945,374,73989,0.19439656,-0.230911966,0.845728445,0.780651916,1.268443088,0.392037868,1761.26,1769,352252,439.79,444,87958,4035.89,4057.5,807178,526.995,553,105399,698.005,716,139601,576.135,591.5,115227,0.125786375,-0.164511449,0.765362043,0.693460545,1.147905338,0.329845177,1921.52,1969.5,384304,665.26,677,133052,3820.37,3915,764074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,23-A-1746060,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,35,35,1746060,LH195 X PHM49,5/19/2023,NA,NA,NA,NA,390.485,391.5,78097,617.52,617.5,123504,436.39,436.5,87278,0.206137393,-0.242453099,0.852977062,0.774709501,1.279342049,0.361141455,2270.98,2294,454196,512.715,513,102543,4845.14,4873.5,969028,381.01,402,76202,524.3,542.5,104860,386.95,402,77390,0.173103247,-0.198626863,0.840179457,0.782037699,1.260128143,0.401409791,1800.965,1846,360193,450.41,467.5,90082,4217.77,4323,843554,541.815,558.5,108363,703.45,719,140690,583.975,594,116795,0.113687337,-0.138086574,0.760682036,0.697471686,1.140893197,0.342979474,1923.415,1945,384683,681.535,691.5,136307,3935.855,3998.5,787171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,23-A-1746061,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,31,30,1746061,PHJ40 X LH82,5/19/2023,NA,NA,NA,NA,453.725,438.5,90745,639,635,127800,459.56,453,91912,0.176283242,-0.187991912,0.803861438,0.732579885,1.205659526,0.323358251,2109.725,2098.5,421945,543.585,536.5,108717,4134.98,4121.5,826996,367.91,349,73582,519.075,514.5,103815,379.635,370,75927,0.183799663,-0.214974789,0.830513234,0.763642034,1.245613297,0.376807239,1714.655,1758.5,342931,438.2,436.5,87640,3797.58,3931.5,759516,623.8,614,124760,760.51,760,152102,624.1,622.5,124820,0.102799249,-0.110420901,0.706475258,0.650051,1.059583961,0.296472194,1943.67,1987.5,388734,697.535,697,139507,3594.87,3690.5,718974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,23-A-1746062,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,41,31,1746062,PHW52 X LH185,5/19/2023,NA,NA,NA,NA,364.375,367,72875,596.77,599.5,119354,421.175,421.5,84235,0.215574485,-0.261985566,0.852424052,0.766255849,1.278502438,0.345433886,2184.815,2195,436963,507.53,513,101506,4502.925,4552,900585,345.255,344,69051,504.865,516,100973,375.195,377.5,75039,0.189648518,-0.235374607,0.851241907,0.785120827,1.276715193,0.391099081,1803.62,1846,360724,427.8,423,85560,4124.12,4231,824824,532.99,544.5,106598,718.815,737,143763,578.275,588,115655,0.132531857,-0.16065074,0.765022845,0.69238357,1.147402951,0.329848478,1983.23,2024,396646,669.72,675,133944,3940.295,4030,788059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,23-A-1746063,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,37,34,1746063,PHW52 X PHZ51,5/19/2023,NA,NA,NA,NA,374.85,392.5,74970,611.385,624,122277,426.585,434.5,85317,0.216030629,-0.256663467,0.851716513,0.76645666,1.277445064,0.352330097,2203.37,2217.5,440674,514.48,524.5,102896,4606.9,4636,921380,331.86,339.5,66372,498.47,508.5,99694,363.015,371.5,72603,0.204383671,-0.250665907,0.861108224,0.793320235,1.291515994,0.393046752,1844.185,1869.5,368837,422.225,428.5,84445,4234.565,4333,846913,555.725,563,111145,741.43,753.5,148286,593.04,595.5,118608,0.12989248,-0.153633112,0.763889837,0.693963697,1.145708449,0.325491005,2077.31,2131.5,415462,679.975,679.5,135995,4081.495,4142,816299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,23-A-1746070,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,35,42,1746070,B105 X 3IIH6,5/19/2023,NA,NA,NA,NA,387.4384236,394,78650,636.6995074,647,129250,435.6009852,438,88427,0.223942386,-0.263134896,0.857824723,0.77409551,1.286615245,0.35514036,2365.482759,2399,480193,515.3793103,516,104622,4974.64532,5057,1009853,373.5172414,399,75824,545.0197044,572,110639,380.3103448,401,77203,0.208932178,-0.23959436,0.848373441,0.78106383,1.272420167,0.375508131,1969.615764,2010,399832,440.3300493,451,89387,4336.142857,4416,880237,610.9507389,628,124023,805.6847291,824,163554,605.546798,618,122926,0.142575199,-0.145925646,0.730512551,0.656226989,1.095643027,0.284071483,2155.694581,2208,437606,679.7980296,686,137999,3872.330049,3975,786083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,23-A-1746071,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,37,27,1746071,B84 X 3IIH6,5/19/2023,NA,NA,NA,NA,367.504902,362,74971,597.3970588,590.5,121869,420.1372549,413,85708,0.211668912,-0.25085566,0.859308801,0.778940622,1.288837345,0.36482063,2230.813725,2232,455086,512.4411765,510,104538,4797.519608,4785.5,978694,372.2990196,382.5,75949,525.7892157,531.5,107261,376.3284314,382,76771,0.191268427,-0.211655661,0.849191486,0.789575203,1.273649981,0.397408215,1893.009804,1899.5,386174,443.3186275,452.5,90437,4391.367647,4412,895839,564.8578431,568.5,115231,725.1176471,729.5,147924,594.6862745,595,121316,0.114191234,-0.132020007,0.749980804,0.687610718,1.124843352,0.325545038,1984.401961,2000.5,404818,684.4754902,687.5,139633,3902.818627,3919.5,796175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,23-A-1746074,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,41,42,1746074,PHG39 X PHM49,5/19/2023,NA,NA,NA,NA,314.297561,314,64431,532.2439024,534,109110,381.6195122,381,78232,0.221715178,-0.284159136,0.866598625,0.78000915,1.299754387,0.368487767,1972.146341,1978,404290,476.502439,479,97683,4282.385366,4323,877889,341.8,360,70069,495.5317073,512,101584,355.5512195,366,72888,0.205591024,-0.242117273,0.84616617,0.777507102,1.269091446,0.396074165,1666.341463,1684,341600,425.595122,433,87247,3861.297561,3941,791566,537.7512195,549,110239,702.3609756,716,143984,576.1658537,586,118114,0.120788633,-0.148712672,0.752715904,0.684489255,1.128937411,0.326466856,1889.380488,1905,387323,653.5658537,658,133981,3730.078049,3792,764666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,23-A-1746076,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,41,33,1746076,PHT69 X 3IIH6,5/19/2023,NA,NA,NA,NA,394.555,401,78911,638.445,646.5,127689,448.09,453,89618,0.213828721,-0.255676293,0.843443685,0.755408449,1.26503621,0.336680882,2261.17,2280,452234,511.96,515,102392,4561.485,4618,912297,357.77,379,71554,528.435,549,105687,378.985,392.5,75797,0.202092561,-0.239097491,0.845378942,0.773585701,1.267919141,0.376113294,1841.835,1888,368367,444.28,453.5,88856,4067.525,4188,813505,651.325,670.5,130265,760.535,778,152107,605.03,612.5,121006,0.097915707,-0.086105482,0.673266756,0.625095726,1.009767204,0.266960046,1897.89,1951,379578,681.215,684.5,136243,3285.635,3370,657127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,23-A-1746077,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,41,30,1746077,PHK56 X LH82,5/19/2023,NA,NA,NA,NA,414.02,423.5,82804,665.93,684,133186,453.465,461.5,90693,0.21689982,-0.244733056,0.840595334,0.753645355,1.260769022,0.336133414,2346.18,2365,469236,523.57,530,104714,4727.37,4791.5,945474,327.615,326.5,65523,502.22,510.5,100444,356.07,360.5,71214,0.216892716,-0.266632826,0.863396395,0.792373151,1.294946736,0.395409876,1833.825,1870.5,366765,429.12,434.5,85824,4238.895,4339.5,847779,541.56,555,108312,733.515,745.5,146703,583.19,586,116638,0.135444204,-0.161261869,0.76548384,0.691915343,1.148096783,0.3233557,2050.88,2101.5,410176,667.33,670,133466,4012.985,4102,802597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,23-A-1746078,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,41,28,1746078,PHK56 X W606S,5/19/2023,NA,NA,NA,NA,716.785,802.5,143357,732.06,775.5,146412,580.97,629,116194,0.079412878,-0.044540832,0.599678789,0.58791302,0.899388127,0.245582442,1700.715,1691,340143,639.855,674,127971,2822.97,2764.5,564594,543.395,617,108679,580.125,630,116025,469.535,509.5,93907,0.09988254,-0.098922595,0.677688048,0.651004118,1.016358808,0.307290322,1410.445,1417,282089,511.165,542.5,102233,2677.07,2629,535414,587.02,596,117404,722.96,724,144592,608.795,609,121759,0.100668015,-0.120718897,0.694889163,0.631292284,1.042190173,0.288515913,1753.545,1771.5,350709,694.265,694,138853,3181.315,3171,636263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,23-A-1746084,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,39,40,1746084,PHK76 X LH198,5/19/2023,NA,NA,NA,NA,375.1388889,370,67525,597.4722222,593,107545,429.3055556,425.5,77275,0.201784294,-0.242041847,0.851609077,0.771722835,1.277284644,0.362518019,2160.094444,2178,388817,509.1111111,505,91640,4621.594444,4672.5,831887,348.9722222,347,62815,519.5333333,531,93516,376.2666667,377.5,67728,0.193589701,-0.229174779,0.852917922,0.784570968,1.279234815,0.404527486,1801.061111,1827.5,324191,435.1277778,434,78323,4251.366667,4307.5,765246,565.2388889,564,101743,750.1388889,758.5,135025,594.7722222,596,107059,0.130858206,-0.148463801,0.75896537,0.689698914,1.138323119,0.325964288,2068.883333,2112,372399,664.9666667,664.5,119694,4074.438889,4151,733399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,23-A-1746085,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,37,40,1746085,PHK76 X 3IIH6,5/19/2023,NA,NA,NA,NA,367.9055556,365,66223,568.3277778,570.5,102299,424.8722222,424.5,76477,0.187733583,-0.235188598,0.851638019,0.777811561,1.277325645,0.365138274,2108.211111,2117.5,379478,503.8666667,503,90696,4541.338889,4589.5,817441,335.6444444,351,60416,488.5555556,515,87940,361.8944444,372,65141,0.188042147,-0.235753658,0.853282737,0.788987722,1.279768964,0.395464997,1741.861111,1809.5,313535,436.9111111,450.5,78644,4023.816667,4184.5,724287,564.9166667,589.5,101685,737.6277778,756.5,132773,585.2833333,593.5,105351,0.128122753,-0.148002104,0.744407214,0.673821922,1.116476664,0.306837617,1997.672222,2058.5,359581,670.3888889,672,120670,3766.805556,3880.5,678025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,23-A-1746087,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,31,29,1746087,PHK76 X LH82,5/19/2023,NA,NA,NA,NA,796.745,784.5,159349,809.915,801,161983,627.755,620.5,125551,0.0671724,-0.013354113,0.615866174,0.609775829,0.923686457,0.256109997,1976.165,1970,395233,674.195,666,134839,3353.4,3315,670680,567.75,572,113550,628.09,648,125618,480.745,490,96149,0.118955943,-0.100324415,0.723492212,0.690664997,1.085085316,0.329492942,1673.85,1680,334770,522.39,531.5,104478,3352.275,3310,670455,720.3,730.5,144060,780.38,791.5,156076,665.3,674,133060,0.066293481,-0.057523487,0.629534683,0.599641539,0.94417379,0.270174953,1783.07,1818.5,356614,731.36,739.5,146272,3123.02,3079.5,624604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,23-A-1746090,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,37,39,1746090,PHP02 X LH185,5/19/2023,NA,NA,NA,NA,421.7606383,446.5,79291,588.2074468,603.5,110583,446.5053191,458.5,83943,0.163982675,-0.193151439,0.804975364,0.734501607,1.207317955,0.331910268,1912.643617,1922,359577,537.9680851,549,101138,3820.446809,3837.5,718244,365.2819149,380.5,68673,502.0531915,529.5,94386,384.0638298,405.5,72204,0.19881513,-0.264817613,0.827943729,0.760114758,1.241741807,0.379187329,1584.56383,1590.5,297898,437.5585106,451,82261,3531.117021,3544,663850,523.4787234,547.5,98414,684.2234043,711,128634,572.9148936,582,107708,0.122184985,-0.168348076,0.744791082,0.667961111,1.117034403,0.308493585,1788.595745,1823.5,336256,666.9468085,673,125386,3397.5,3523,638730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,23-A-1746091,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,4,41,24,1746091,PHP02 X PHN46,5/19/2023,NA,NA,NA,NA,369.0636364,375,81194,623.4090909,630.5,137150,418.8590909,420,92149,0.235269394,-0.275748979,0.849173192,0.754614484,1.273625271,0.328633111,2238.268182,2221.5,492419,494.8545455,495,108868,4434.240909,4440.5,975533,372.1363636,371,81870,566.4272727,572,124614,382.1681818,382.5,84077,0.219858986,-0.244157993,0.835273917,0.754197825,1.252762764,0.354517759,1896.859091,1928,417309,441.4363636,441,97116,3979.927273,4002,875584,698.0545455,726.5,153572,834.9045455,852.5,183679,622.2681818,626,136899,0.120065805,-0.097416125,0.663699746,0.607244627,0.995425024,0.249228027,2042.022727,2066,449245,679.3409091,686.5,149455,3400.672727,3437.5,748148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
